iteration,t,algo,divided,flow_robustness,routing_cost,network_efficiency
1,1000,FFD,True,0.08,1886,0.20080687830687816
1,1000,KMeans,True,0.6696296296296296,1746,0.4455555555555547
1,1100,none,False,0.6878787878787879,27180,0.23908031250455367
1,1100,RND,True,0.11727078891257996,2530,0.24414492165025178
1,1100,MIRW,True,0.10222222222222223,2498,0.23909964726631355
1,1100,FFD,True,0.08666666666666667,2650,0.23075757575757536
1,1100,KMeans,True,0.6130030959752322,2108,0.4712762297901614
1,1200,none,False,0.7559595959595959,31232,0.26182380806623246
1,1200,RND,True,0.10660980810234541,3020,0.26266656821027745
1,1200,MIRW,True,0.08666666666666667,2774,0.25998500881834186
1,1200,FFD,True,0.10444444444444445,2870,0.2557154882154875
1,1200,KMeans,True,0.7610062893081762,2108,0.5468740640910447
1,1300,none,False,0.7565656565656566,26226,0.29526887926888024
1,1300,RND,True,0.12153518123667377,2492,0.29506718110129576
1,1300,MIRW,True,0.14666666666666667,2364,0.298314814814815
1,1300,FFD,True,0.18222222222222223,2428,0.29373280423280373
1,1300,KMeans,True,0.8360049321824907,2418,0.571639950678177
1,1400,none,False,0.8094949494949495,28962,0.31424416828962415
1,1400,RND,True,0.1279317697228145,2818,0.30822510822510757
1,1400,MIRW,True,0.1711111111111111,2628,0.32495518678851976
1,1400,FFD,True,0.15333333333333332,2642,0.3166376463043128
1,1400,KMeans,True,0.8627027027027027,3200,0.5742355212355226
1,1500,none,False,0.8098989898989899,29060,0.32157344731587356
1,1500,RND,True,0.1535181236673774,2778,0.3153392745610228
1,1500,MIRW,True,0.17555555555555555,2624,0.32455731922398534
1,1500,FFD,True,0.16444444444444445,2660,0.32269592752926074
1,1500,KMeans,True,0.8103241296518607,2292,0.5850740296118477
1,1600,none,False,0.8105050505050505,28644,0.3198436456921335
1,1600,RND,True,0.13219616204690832,2730,0.31385012168594184
1,1600,MIRW,True,0.1288888888888889,2634,0.3116597723264387
1,1600,FFD,True,0.18888888888888888,2618,0.32293763027096356
1,1600,KMeans,True,0.8489968321013728,3190,0.5438577965505144
1,1700,none,False,0.8456565656565657,29142,0.3309164662498015
1,1700,RND,True,0.1513859275053305,2750,0.3287000372288209
1,1700,MIRW,True,0.12,2706,0.31479012345679025
1,1700,FFD,True,0.1688888888888889,2600,0.33886507936507915
1,1700,KMeans,True,0.8776470588235294,3206,0.5650742296918816
2,0,none,False,0.8092929292929293,29096,0.3027253487253506
2,0,RND,True,0.14925373134328357,2864,0.3040790943242965
2,0,MIRW,True,0.10444444444444445,2682,0.2898994708994711
2,0,FFD,True,0.1288888888888889,2600,0.30299735449735404
2,0,KMeans,True,0.8556067588325653,1954,0.603353814644138
2,100,none,False,0.8456565656565657,29476,0.32807896424563376
2,100,RND,True,0.15565031982942432,2820,0.3295334551731139
2,100,MIRW,True,0.1688888888888889,2686,0.327437389770723
2,100,FFD,True,0.14222222222222222,2608,0.3351869488536147
2,100,KMeans,True,0.8196457326892109,1968,0.6275362318840614
2,200,none,False,0.8642424242424243,31118,0.33566901336598687
2,200,RND,True,0.15565031982942432,2938,0.33746573256168105
2,200,MIRW,True,0.21555555555555556,2754,0.36353527336860675
2,200,FFD,True,0.17555555555555555,2772,0.3402672759339422
2,200,KMeans,True,0.849290780141844,1582,0.638534278959813
2,300,none,False,0.902020202020202,32302,0.34573204629265414
2,300,RND,True,0.1812366737739872,3012,0.3438912426119244
2,300,MIRW,True,0.19777777777777777,2852,0.37033164983165
2,300,FFD,True,0.14,2872,0.34728491261824507
2,300,KMeans,True,0.8330206378986866,1614,0.6293933708567881
2,400,none,False,0.8278787878787879,29772,0.31078371011704337
2,400,RND,True,0.12153518123667377,2890,0.3101152401259017
2,400,MIRW,True,0.19777777777777777,2668,0.32220634920634966
2,400,FFD,True,0.1288888888888889,2684,0.3171904761904753
2,400,KMeans,True,0.804159445407279,1460,0.6287983824378971
2,500,none,False,0.7747474747474747,29206,0.27950494118675884
2,500,RND,True,0.09168443496801706,2882,0.27924247039385564
2,500,MIRW,True,0.12666666666666668,2650,0.28113411896745233
2,500,FFD,True,0.11777777777777777,2634,0.2855467372134033
2,500,KMeans,True,0.875,1850,0.649747474747475
2,600,none,False,0.7391919191919192,28166,0.259119769119768
2,600,RND,True,0.06823027718550106,2676,0.2480979456459193
2,600,MIRW,True,0.06666666666666667,2600,0.2490679012345675
2,600,FFD,True,0.08666666666666667,2624,0.2528862433862426
2,600,KMeans,True,0.7847866419294991,1378,0.5912183055040195
2,700,none,False,0.6882828282828283,27006,0.2349473523109865
2,700,RND,True,0.06609808102345416,2600,0.22851812366737706
2,700,MIRW,True,0.07333333333333333,2526,0.22872751322751295
2,700,FFD,True,0.06222222222222222,2516,0.22373192239858905
2,700,KMeans,True,0.7495219885277247,1446,0.5505030501684417
2,800,none,False,0.6387878787878788,24482,0.22113099975221026
2,800,RND,True,0.08315565031982942,2420,0.2192151487460651
2,800,MIRW,True,0.07111111111111111,2266,0.21620282186948822
2,800,FFD,True,0.06666666666666667,2280,0.21071075837742478
2,800,KMeans,True,0.59765625,1250,0.4553757440476182
2,900,none,False,0.6395959595959596,24380,0.22492980308131613
2,900,RND,True,0.08955223880597014,2308,0.2299598944055229
2,900,MIRW,True,0.051111111111111114,2288,0.21610942760942708
2,900,FFD,True,0.07555555555555556,2346,0.2130371172037837
2,900,KMeans,True,0.6661721068249258,2156,0.43874640855353
2,1000,none,False,0.5648484848484848,19716,0.21283702100368718
2,1000,RND,True,0.1023454157782516,1878,0.21338206924560849
2,1000,MIRW,True,0.07777777777777778,1786,0.20911640211640176
2,1000,FFD,True,0.08,1886,0.20080687830687816
2,1000,KMeans,True,0.6696296296296296,1746,0.4455555555555547
2,1100,none,False,0.6878787878787879,27180,0.23908031250455367
2,1100,RND,True,0.11727078891257996,2530,0.24414492165025178
2,1100,MIRW,True,0.10222222222222223,2498,0.23909964726631355
2,1100,FFD,True,0.08666666666666667,2650,0.23075757575757536
2,1100,KMeans,True,0.6130030959752322,2108,0.4712762297901614
2,1200,none,False,0.7559595959595959,31232,0.26182380806623246
2,1200,RND,True,0.10660980810234541,3020,0.26266656821027745
2,1200,MIRW,True,0.08666666666666667,2774,0.25998500881834186
2,1200,FFD,True,0.10444444444444445,2870,0.2557154882154875
2,1200,KMeans,True,0.7610062893081762,2108,0.5468740640910447
2,1300,none,False,0.7565656565656566,26226,0.29526887926888024
2,1300,RND,True,0.12153518123667377,2492,0.29506718110129576
2,1300,MIRW,True,0.14666666666666667,2364,0.298314814814815
2,1300,FFD,True,0.18222222222222223,2428,0.29373280423280373
2,1300,KMeans,True,0.8360049321824907,2418,0.571639950678177
2,1400,none,False,0.8094949494949495,28962,0.31424416828962415
2,1400,RND,True,0.1279317697228145,2818,0.30822510822510757
2,1400,MIRW,True,0.1711111111111111,2628,0.32495518678851976
2,1400,FFD,True,0.15333333333333332,2642,0.3166376463043128
2,1400,KMeans,True,0.8627027027027027,3200,0.5742355212355226
2,1500,none,False,0.8098989898989899,29060,0.32157344731587356
2,1500,RND,True,0.1535181236673774,2778,0.3153392745610228
2,1500,MIRW,True,0.17555555555555555,2624,0.32455731922398534
2,1500,FFD,True,0.16444444444444445,2660,0.32269592752926074
2,1500,KMeans,True,0.8103241296518607,2292,0.5850740296118477
2,1600,none,False,0.8105050505050505,28644,0.3198436456921335
2,1600,RND,True,0.13219616204690832,2730,0.31385012168594184
2,1600,MIRW,True,0.1288888888888889,2634,0.3116597723264387
2,1600,FFD,True,0.18888888888888888,2618,0.32293763027096356
2,1600,KMeans,True,0.8489968321013728,3190,0.5438577965505144
2,1700,none,False,0.8456565656565657,29142,0.3309164662498015
2,1700,RND,True,0.1513859275053305,2750,0.3287000372288209
2,1700,MIRW,True,0.12,2706,0.31479012345679025
2,1700,FFD,True,0.1688888888888889,2600,0.33886507936507915
2,1700,KMeans,True,0.8776470588235294,3206,0.5650742296918816
3,0,none,False,0.8092929292929293,29096,0.3027253487253506
3,0,RND,True,0.14925373134328357,2864,0.3040790943242965
3,0,MIRW,True,0.10444444444444445,2682,0.2898994708994711
3,0,FFD,True,0.1288888888888889,2600,0.30299735449735404
3,0,KMeans,True,0.8556067588325653,1954,0.603353814644138
3,100,none,False,0.8456565656565657,29476,0.32807896424563376
3,100,RND,True,0.15565031982942432,2820,0.3295334551731139
3,100,MIRW,True,0.1688888888888889,2686,0.327437389770723
3,100,FFD,True,0.14222222222222222,2608,0.3351869488536147
3,100,KMeans,True,0.8196457326892109,1968,0.6275362318840614
3,200,none,False,0.8642424242424243,31118,0.33566901336598687
3,200,RND,True,0.15565031982942432,2938,0.33746573256168105
3,200,MIRW,True,0.21555555555555556,2754,0.36353527336860675
3,200,FFD,True,0.17555555555555555,2772,0.3402672759339422
3,200,KMeans,True,0.849290780141844,1582,0.638534278959813
3,300,none,False,0.902020202020202,32302,0.34573204629265414
3,300,RND,True,0.1812366737739872,3012,0.3438912426119244
3,300,MIRW,True,0.19777777777777777,2852,0.37033164983165
3,300,FFD,True,0.14,2872,0.34728491261824507
3,300,KMeans,True,0.8330206378986866,1614,0.6293933708567881
3,400,none,False,0.8278787878787879,29772,0.31078371011704337
3,400,RND,True,0.12153518123667377,2890,0.3101152401259017
3,400,MIRW,True,0.19777777777777777,2668,0.32220634920634966
3,400,FFD,True,0.1288888888888889,2684,0.3171904761904753
3,400,KMeans,True,0.804159445407279,1460,0.6287983824378971
3,500,none,False,0.7747474747474747,29206,0.27950494118675884
3,500,RND,True,0.09168443496801706,2882,0.27924247039385564
3,500,MIRW,True,0.12666666666666668,2650,0.28113411896745233
3,500,FFD,True,0.11777777777777777,2634,0.2855467372134033
3,500,KMeans,True,0.875,1850,0.649747474747475
3,600,none,False,0.7391919191919192,28166,0.259119769119768
3,600,RND,True,0.06823027718550106,2676,0.2480979456459193
3,600,MIRW,True,0.06666666666666667,2600,0.2490679012345675
3,600,FFD,True,0.08666666666666667,2624,0.2528862433862426
3,600,KMeans,True,0.7847866419294991,1378,0.5912183055040195
3,700,none,False,0.6882828282828283,27006,0.2349473523109865
3,700,RND,True,0.06609808102345416,2600,0.22851812366737706
3,700,MIRW,True,0.07333333333333333,2526,0.22872751322751295
3,700,FFD,True,0.06222222222222222,2516,0.22373192239858905
3,700,KMeans,True,0.7495219885277247,1446,0.5505030501684417
3,800,none,False,0.6387878787878788,24482,0.22113099975221026
3,800,RND,True,0.08315565031982942,2420,0.2192151487460651
3,800,MIRW,True,0.07111111111111111,2266,0.21620282186948822
3,800,FFD,True,0.06666666666666667,2280,0.21071075837742478
3,800,KMeans,True,0.59765625,1250,0.4553757440476182
3,900,none,False,0.6395959595959596,24380,0.22492980308131613
3,900,RND,True,0.08955223880597014,2308,0.2299598944055229
3,900,MIRW,True,0.051111111111111114,2288,0.21610942760942708
3,900,FFD,True,0.07555555555555556,2346,0.2130371172037837
3,900,KMeans,True,0.6661721068249258,2156,0.43874640855353
3,1000,none,False,0.5648484848484848,19716,0.21283702100368718
3,1000,RND,True,0.1023454157782516,1878,0.21338206924560849
3,1000,MIRW,True,0.07777777777777778,1786,0.20911640211640176
3,1000,FFD,True,0.08,1886,0.20080687830687816
3,1000,KMeans,True,0.6696296296296296,1746,0.4455555555555547
3,1100,none,False,0.6878787878787879,27180,0.23908031250455367
3,1100,RND,True,0.11727078891257996,2530,0.24414492165025178
3,1100,MIRW,True,0.10222222222222223,2498,0.23909964726631355
3,1100,FFD,True,0.08666666666666667,2650,0.23075757575757536
3,1100,KMeans,True,0.6130030959752322,2108,0.4712762297901614
3,1200,none,False,0.7559595959595959,31232,0.26182380806623246
3,1200,RND,True,0.10660980810234541,3020,0.26266656821027745
3,1200,MIRW,True,0.08666666666666667,2774,0.25998500881834186
3,1200,FFD,True,0.10444444444444445,2870,0.2557154882154875
3,1200,KMeans,True,0.7610062893081762,2108,0.5468740640910447
3,1300,none,False,0.7565656565656566,26226,0.29526887926888024
3,1300,RND,True,0.12153518123667377,2492,0.29506718110129576
3,1300,MIRW,True,0.14666666666666667,2364,0.298314814814815
3,1300,FFD,True,0.18222222222222223,2428,0.29373280423280373
3,1300,KMeans,True,0.8360049321824907,2418,0.571639950678177
3,1400,none,False,0.8094949494949495,28962,0.31424416828962415
3,1400,RND,True,0.1279317697228145,2818,0.30822510822510757
3,1400,MIRW,True,0.1711111111111111,2628,0.32495518678851976
3,1400,FFD,True,0.15333333333333332,2642,0.3166376463043128
3,1400,KMeans,True,0.8627027027027027,3200,0.5742355212355226
3,1500,none,False,0.8098989898989899,29060,0.32157344731587356
3,1500,RND,True,0.1535181236673774,2778,0.3153392745610228
3,1500,MIRW,True,0.17555555555555555,2624,0.32455731922398534
3,1500,FFD,True,0.16444444444444445,2660,0.32269592752926074
3,1500,KMeans,True,0.8103241296518607,2292,0.5850740296118477
3,1600,none,False,0.8105050505050505,28644,0.3198436456921335
3,1600,RND,True,0.13219616204690832,2730,0.31385012168594184
3,1600,MIRW,True,0.1288888888888889,2634,0.3116597723264387
3,1600,FFD,True,0.18888888888888888,2618,0.32293763027096356
3,1600,KMeans,True,0.8489968321013728,3190,0.5438577965505144
3,1700,none,False,0.8456565656565657,29142,0.3309164662498015
3,1700,RND,True,0.1513859275053305,2750,0.3287000372288209
3,1700,MIRW,True,0.12,2706,0.31479012345679025
3,1700,FFD,True,0.1688888888888889,2600,0.33886507936507915
3,1700,KMeans,True,0.8776470588235294,3206,0.5650742296918816
4,0,none,False,0.8092929292929293,29096,0.3027253487253506
4,0,RND,True,0.14925373134328357,2864,0.3040790943242965
4,0,MIRW,True,0.10444444444444445,2682,0.2898994708994711
4,0,FFD,True,0.1288888888888889,2600,0.30299735449735404
4,0,KMeans,True,0.8556067588325653,1954,0.603353814644138
4,100,none,False,0.8456565656565657,29476,0.32807896424563376
4,100,RND,True,0.15565031982942432,2820,0.3295334551731139
4,100,MIRW,True,0.1688888888888889,2686,0.327437389770723
4,100,FFD,True,0.14222222222222222,2608,0.3351869488536147
4,100,KMeans,True,0.8196457326892109,1968,0.6275362318840614
4,200,none,False,0.8642424242424243,31118,0.33566901336598687
4,200,RND,True,0.15565031982942432,2938,0.33746573256168105
4,200,MIRW,True,0.21555555555555556,2754,0.36353527336860675
4,200,FFD,True,0.17555555555555555,2772,0.3402672759339422
4,200,KMeans,True,0.849290780141844,1582,0.638534278959813
4,300,none,False,0.902020202020202,32302,0.34573204629265414
4,300,RND,True,0.1812366737739872,3012,0.3438912426119244
4,300,MIRW,True,0.19777777777777777,2852,0.37033164983165
4,300,FFD,True,0.14,2872,0.34728491261824507
4,300,KMeans,True,0.8330206378986866,1614,0.6293933708567881
4,400,none,False,0.8278787878787879,29772,0.31078371011704337
4,400,RND,True,0.12153518123667377,2890,0.3101152401259017
4,400,MIRW,True,0.19777777777777777,2668,0.32220634920634966
4,400,FFD,True,0.1288888888888889,2684,0.3171904761904753
4,400,KMeans,True,0.804159445407279,1460,0.6287983824378971
4,500,none,False,0.7747474747474747,29206,0.27950494118675884
4,500,RND,True,0.09168443496801706,2882,0.27924247039385564
4,500,MIRW,True,0.12666666666666668,2650,0.28113411896745233
4,500,FFD,True,0.11777777777777777,2634,0.2855467372134033
4,500,KMeans,True,0.875,1850,0.649747474747475
4,600,none,False,0.7391919191919192,28166,0.259119769119768
4,600,RND,True,0.06823027718550106,2676,0.2480979456459193
4,600,MIRW,True,0.06666666666666667,2600,0.2490679012345675
4,600,FFD,True,0.08666666666666667,2624,0.2528862433862426
4,600,KMeans,True,0.7847866419294991,1378,0.5912183055040195
4,700,none,False,0.6882828282828283,27006,0.2349473523109865
4,700,RND,True,0.06609808102345416,2600,0.22851812366737706
4,700,MIRW,True,0.07333333333333333,2526,0.22872751322751295
4,700,FFD,True,0.06222222222222222,2516,0.22373192239858905
4,700,KMeans,True,0.7495219885277247,1446,0.5505030501684417
4,800,none,False,0.6387878787878788,24482,0.22113099975221026
4,800,RND,True,0.08315565031982942,2420,0.2192151487460651
4,800,MIRW,True,0.07111111111111111,2266,0.21620282186948822
4,800,FFD,True,0.06666666666666667,2280,0.21071075837742478
4,800,KMeans,True,0.59765625,1250,0.4553757440476182
4,900,none,False,0.6395959595959596,24380,0.22492980308131613
4,900,RND,True,0.08955223880597014,2308,0.2299598944055229
4,900,MIRW,True,0.051111111111111114,2288,0.21610942760942708
4,900,FFD,True,0.07555555555555556,2346,0.2130371172037837
4,900,KMeans,True,0.6661721068249258,2156,0.43874640855353
4,1000,none,False,0.5648484848484848,19716,0.21283702100368718
4,1000,RND,True,0.1023454157782516,1878,0.21338206924560849
4,1000,MIRW,True,0.07777777777777778,1786,0.20911640211640176
4,1000,FFD,True,0.08,1886,0.20080687830687816
4,1000,KMeans,True,0.6696296296296296,1746,0.4455555555555547
4,1100,none,False,0.6878787878787879,27180,0.23908031250455367
4,1100,RND,True,0.11727078891257996,2530,0.24414492165025178
4,1100,MIRW,True,0.10222222222222223,2498,0.23909964726631355
4,1100,FFD,True,0.08666666666666667,2650,0.23075757575757536
4,1100,KMeans,True,0.6130030959752322,2108,0.4712762297901614
4,1200,none,False,0.7559595959595959,31232,0.26182380806623246
4,1200,RND,True,0.10660980810234541,3020,0.26266656821027745
4,1200,MIRW,True,0.08666666666666667,2774,0.25998500881834186
4,1200,FFD,True,0.10444444444444445,2870,0.2557154882154875
4,1200,KMeans,True,0.7610062893081762,2108,0.5468740640910447
4,1300,none,False,0.7565656565656566,26226,0.29526887926888024
4,1300,RND,True,0.12153518123667377,2492,0.29506718110129576
4,1300,MIRW,True,0.14666666666666667,2364,0.298314814814815
4,1300,FFD,True,0.18222222222222223,2428,0.29373280423280373
4,1300,KMeans,True,0.8360049321824907,2418,0.571639950678177
4,1400,none,False,0.8094949494949495,28962,0.31424416828962415
4,1400,RND,True,0.1279317697228145,2818,0.30822510822510757
4,1400,MIRW,True,0.1711111111111111,2628,0.32495518678851976
4,1400,FFD,True,0.15333333333333332,2642,0.3166376463043128
4,1400,KMeans,True,0.8627027027027027,3200,0.5742355212355226
4,1500,none,False,0.8098989898989899,29060,0.32157344731587356
4,1500,RND,True,0.1535181236673774,2778,0.3153392745610228
4,1500,MIRW,True,0.17555555555555555,2624,0.32455731922398534
4,1500,FFD,True,0.16444444444444445,2660,0.32269592752926074
4,1500,KMeans,True,0.8103241296518607,2292,0.5850740296118477
4,1600,none,False,0.8105050505050505,28644,0.3198436456921335
4,1600,RND,True,0.13219616204690832,2730,0.31385012168594184
4,1600,MIRW,True,0.1288888888888889,2634,0.3116597723264387
4,1600,FFD,True,0.18888888888888888,2618,0.32293763027096356
4,1600,KMeans,True,0.8489968321013728,3190,0.5438577965505144
4,1700,none,False,0.8456565656565657,29142,0.3309164662498015
4,1700,RND,True,0.1513859275053305,2750,0.3287000372288209
4,1700,MIRW,True,0.12,2706,0.31479012345679025
4,1700,FFD,True,0.1688888888888889,2600,0.33886507936507915
4,1700,KMeans,True,0.8776470588235294,3206,0.5650742296918816
5,0,none,False,0.8092929292929293,29096,0.3027253487253506
